time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-08T17:50:48.550Z,36.0548333,-117.8548333,1.44,2.87,ml,19,118,0.05513,0.14,ci,ci38489735,2019-07-08T17:54:33.406Z,"8km E of Coso Junction, CA",earthquake,0.25,0.33,0.138,11,automatic,ci,ci
2019-07-08T17:50:01.350Z,35.6688347,-117.5021667,0.89,3.52,mw,60,38,0.08837,0.17,ci,ci38489727,2019-07-31T17:25:02.040Z,"14km SW of Searles Valley, CA",earthquake,0.19,0.43,,4,automatic,ci,ci
2019-07-08T17:48:02.600Z,36.1271667,-117.8593333,3.82,2.73,ml,28,55,0.01023,0.18,ci,ci38489711,2019-07-08T17:59:08.050Z,"12km NE of Coso Junction, CA",earthquake,0.31,0.52,0.259,25,automatic,ci,ci
2019-07-08T17:30:03.560Z,35.8958333,-117.7305,2.67,2.54,ml,23,41,0.08324,0.15,ci,ci38489543,2019-07-08T17:34:13.857Z,"16km ESE of Little Lake, CA",earthquake,0.23,0.49,0.157,27,automatic,ci,ci
2019-07-08T17:05:03.360Z,35.6586667,-117.4598333,2.14,2.55,ml,31,66,0.07204,0.14,ci,ci38489311,2019-07-08T17:16:05.280Z,"13km SSW of Searles Valley, CA",earthquake,0.23,0.58,0.15,25,automatic,ci,ci
2019-07-08T17:02:56.629Z,32.5399,-97.2172,5,2.5,mb_lg,,46,0.07,0.21,us,us70004ewy,2019-08-01T17:32:45.141Z,"4km SSE of Rendon, Texas",earthquake,0.9,1.7,0.109,31,reviewed,us,us
2019-07-08T17:02:33.940Z,35.6986667,-117.5443333,1.97,2.55,ml,31,60,0.1246,0.17,ci,ci38489271,2019-07-08T17:12:58.800Z,"15km NE of Ridgecrest, CA",earthquake,0.24,0.51,0.144,24,automatic,ci,ci
2019-07-08T16:55:10.250Z,35.6703333,-117.5011667,1.46,2.54,ml,32,62,0.08947,0.17,ci,ci38489183,2019-07-08T17:05:42.810Z,"14km SW of Searles Valley, CA",earthquake,0.23,0.56,0.133,25,automatic,ci,ci
2019-07-08T16:45:26.190Z,35.8683333,-117.6823333,3.03,2.78,ml,29,45,0.08353,0.18,ci,ci38489103,2019-07-08T16:56:31.110Z,"22km ESE of Little Lake, CA",earthquake,0.24,1.04,0.167,25,automatic,ci,ci
2019-07-08T16:31:08.800Z,35.7438316,-117.5646667,7.04,3.04,ml,54,57,0.07656,0.21,ci,ci38488975,2019-07-08T18:46:24.040Z,"15km W of Searles Valley, CA",earthquake,0.2,0.66,0.277,18,reviewed,ci,ci
2019-07-08T16:22:53.220Z,35.8918343,-117.7246704,3.64,2.95,ml,29,75,0.08226,0.15,ci,ci38488887,2019-07-08T18:25:19.040Z,"17km ESE of Little Lake, CA",earthquake,0.27,0.67,0.283,22,reviewed,ci,ci
2019-07-08T16:22:36.680Z,35.8916667,-117.7271667,4.11,2.88,ml,29,36,0.08387,0.16,ci,ci38488879,2019-07-08T16:33:53.950Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.59,0.171,25,reviewed,ci,ci
2019-07-08T16:15:12.040Z,35.9353333,-117.6986667,2.23,2.54,ml,27,58,0.04114,0.14,ci,ci38488815,2019-07-08T16:25:42.980Z,"19km E of Little Lake, CA",earthquake,0.19,0.34,0.172,25,automatic,ci,ci
2019-07-08T16:11:32.540Z,35.8743333,-117.6856667,8.43,2.66,ml,29,45,0.0788,0.18,ci,ci38488783,2019-07-08T16:22:37.870Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.64,0.188,25,automatic,ci,ci
2019-07-08T16:09:57.620Z,35.6204987,-117.4311676,2.31,3.33,ml,57,61,0.04231,0.16,ci,ci38488767,2019-08-14T20:32:01.040Z,"16km S of Searles Valley, CA",earthquake,0.2,0.38,0.233,22,reviewed,ci,ci
2019-07-08T16:04:28.110Z,35.6790009,-117.5121689,1.91,3.83,mw,66,45,0.1531,0.2,ci,ci38488719,2019-08-14T20:30:09.040Z,"14km SW of Searles Valley, CA",earthquake,0.18,0.55,,6,reviewed,ci,ci
2019-07-08T15:35:47.970Z,35.9118333,-117.7366667,2.31,2.6,ml,29,37,0.07569,0.2,ci,ci38488519,2019-07-08T15:46:53.540Z,"16km E of Little Lake, CA",earthquake,0.23,0.43,0.116,25,automatic,ci,ci
2019-07-08T14:52:54.750Z,36.0381667,-117.3536667,4.1,2.61,ml,24,58,0.1115,0.2,ci,ci38488095,2019-07-08T15:13:09.848Z,"30km N of Searles Valley, CA",earthquake,0.32,1.1,0.192,25,reviewed,ci,ci
2019-07-08T14:31:01.360Z,35.6590004,-117.4861679,3.71,3.18,ml,59,64,0.1665,0.14,ci,ci38487839,2019-07-08T15:08:33.040Z,"14km SSW of Searles Valley, CA",earthquake,0.18,0.71,0.263,18,reviewed,ci,ci
2019-07-08T14:27:20.220Z,35.7741667,-117.6045,8.72,2.61,ml,29,53,0.04187,0.16,ci,ci38487807,2019-07-08T15:14:02.893Z,"18km W of Searles Valley, CA",earthquake,0.23,0.6,0.145,25,reviewed,ci,ci
2019-07-08T14:09:19.620Z,35.5846667,-117.374,2.69,2.85,ml,30,74,0.06008,0.2,ci,ci38487615,2019-07-08T14:20:29.870Z,"20km S of Trona, CA",earthquake,0.31,0.48,0.193,25,automatic,ci,ci
2019-07-08T13:58:19.250Z,35.5589981,-117.3939972,2.06,3.02,ml,46,49,0.04161,0.16,ci,ci38487519,2019-08-14T20:28:05.040Z,"23km S of Trona, CA",earthquake,0.2,0.34,0.266,24,reviewed,ci,ci
2019-07-08T13:39:06.960Z,35.5506667,-117.3768333,2.75,2.67,ml,28,73,0.02755,0.19,ci,ci38487351,2019-07-08T13:49:59.590Z,"24km S of Trona, CA",earthquake,0.34,0.38,0.205,24,automatic,ci,ci
2019-07-08T13:29:06.580Z,36.042,-117.3488333,7.62,2.71,ml,11,200,0.1147,0.11,ci,ci38487231,2019-07-15T17:53:58.482Z,"31km N of Searles Valley, CA",earthquake,0.37,1.03,0.137,6,reviewed,ci,ci
2019-07-08T13:25:35.630Z,36.0385,-117.9048333,27.72,2.92,ml,17,142,0.03285,0.34,ci,ci38487215,2019-07-08T13:29:27.855Z,"4km E of Coso Junction, CA",earthquake,0.94,1.21,0.231,24,automatic,ci,ci
2019-07-08T13:03:48.910Z,35.9285,-117.6856667,2.7,2.64,ml,27,50,0.03457,0.15,ci,ci38487015,2019-07-08T13:15:02.430Z,"20km E of Little Lake, CA",earthquake,0.19,0.35,0.145,26,automatic,ci,ci
2019-07-08T12:59:28.640Z,36.0276667,-117.8455,1.98,2.62,ml,28,112,0.04148,0.16,ci,ci38486959,2019-07-08T13:09:58.380Z,"9km ESE of Coso Junction, CA",earthquake,0.26,0.37,0.181,25,automatic,ci,ci
2019-07-08T12:42:38.190Z,35.7156677,-117.5686646,6.1,3.07,ml,47,57,0.1026,0.13,ci,ci38486831,2019-08-07T12:39:45.040Z,"14km NE of Ridgecrest, CA",earthquake,0.18,0.72,0.224,19,reviewed,ci,ci
2019-07-08T12:38:36.170Z,36.0586667,-117.8618333,-0.26,2.65,ml,25,60,0.05906,0.2,ci,ci38486807,2019-07-08T12:42:30.978Z,"8km E of Coso Junction, CA",earthquake,0.32,31.61,0.172,25,automatic,ci,ci
2019-07-08T12:21:28.520Z,35.6711655,-117.5238342,8.98,3.26,ml,46,61,0.09828,0.14,ci,ci38486639,2019-08-19T09:39:07.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.19,0.58,0.318,18,reviewed,ci,ci
2019-07-08T12:14:57.880Z,35.6246681,-117.435997,7.14,3.55,ml,65,29,0.1153,0.18,ci,ci38486591,2019-08-19T09:37:44.040Z,"16km S of Searles Valley, CA",earthquake,0.17,1.09,0.306,18,reviewed,ci,ci
2019-07-08T12:07:38.790Z,35.6225,-117.4361667,8.07,2.61,ml,29,97,0.04172,0.16,ci,ci38486535,2019-07-08T12:18:41.840Z,"16km S of Searles Valley, CA",earthquake,0.29,0.62,0.158,25,automatic,ci,ci
2019-07-08T11:45:02.810Z,35.8983333,-117.7341667,2.58,2.78,ml,29,35,0.08409,0.15,ci,ci38486295,2019-07-08T12:31:55.845Z,"16km ESE of Little Lake, CA",earthquake,0.19,0.34,0.149,26,automatic,ci,ci
2019-07-08T11:34:56.010Z,35.9430008,-117.7198334,1.88,2.95,ml,29,100,0.05657,0.24,ci,ci38486199,2019-08-19T09:28:19.040Z,"17km E of Little Lake, CA",earthquake,0.36,0.57,0.243,25,reviewed,ci,ci
2019-07-08T11:25:48.210Z,36.0308333,-117.8473333,1.93,2.89,ml,28,52,0.04183,0.16,ci,ci38486087,2019-07-08T11:29:40.164Z,"9km E of Coso Junction, CA",earthquake,0.23,0.38,0.194,26,automatic,ci,ci
2019-07-08T11:23:22.660Z,35.9066658,-117.7083359,4.59,3.21,ml,49,37,0.0625,0.18,ci,ci38486063,2019-08-19T09:26:08.040Z,"18km E of Little Lake, CA",earthquake,0.2,0.49,0.306,20,reviewed,ci,ci
2019-07-08T10:44:12.710Z,35.9013333,-117.731,5.26,2.8,ml,29,38,0.08026,0.2,ci,ci38485711,2019-07-08T10:54:48.010Z,"16km ESE of Little Lake, CA",earthquake,0.27,1.16,0.217,25,automatic,ci,ci
2019-07-08T10:11:22.900Z,36.118,-117.8526688,4.92,2.71,ml,27,211,0.001823,0.13,ci,ci38485487,2019-07-08T10:22:17.510Z,"12km NE of Coso Junction, CA",earthquake,0.51,0.43,0.27,25,automatic,ci,ci
2019-07-08T10:07:15.700Z,35.567,-117.3933333,4.84,2.52,ml,5,211,0.04809,0.08,ci,ci38485471,2019-07-11T18:41:23.560Z,"22km S of Trona, CA",earthquake,0.69,0.33,0.177,3,reviewed,ci,ci
2019-07-08T09:57:11.030Z,35.6506653,-117.4641647,8.76,3.5,mw,68,39,0.06405,0.19,ci,ci38485391,2019-08-07T12:03:47.040Z,"14km SSW of Searles Valley, CA",earthquake,0.19,0.55,,6,reviewed,ci,ci
2019-07-08T09:37:07.270Z,35.6835,-117.478,2.35,2.68,ml,28,64,0.09764,0.16,ci,ci38485271,2019-07-08T09:47:45.720Z,"12km SW of Searles Valley, CA",earthquake,0.26,0.81,0.164,25,automatic,ci,ci
2019-07-08T09:17:28.080Z,35.7641667,-117.5696667,6.71,2.71,ml,28,128,0.05622,0.14,ci,ci38485087,2019-07-08T09:28:22.500Z,"15km W of Searles Valley, CA",earthquake,0.25,0.58,0.141,25,automatic,ci,ci
2019-07-08T09:00:20.790Z,35.5348333,-117.349,2,2.73,ml,31,75,0.01605,0.2,ci,ci38484919,2019-07-08T09:10:52.075Z,"26km S of Trona, CA",earthquake,0.36,0.63,0.146,26,automatic,ci,ci
2019-07-08T08:20:02.420Z,36.1191673,-117.8598328,2.88,3.9,mw,55,51,0.004327,0.2,ci,ci38484631,2019-08-19T09:46:19.040Z,"12km NE of Coso Junction, CA",earthquake,0.22,0.36,,4,reviewed,ci,ci
2019-07-08T08:18:08.640Z,36.1263333,-117.8553333,4.68,2.62,ml,23,53,0.008744,0.17,ci,ci38484615,2019-07-08T08:29:09.820Z,"12km NE of Coso Junction, CA",earthquake,0.31,0.47,0.142,26,automatic,ci,ci
2019-07-08T08:12:33.340Z,35.5655,-117.4055,3.21,2.5,ml,27,71,0.05075,0.18,ci,ci38484599,2019-07-08T08:23:05.520Z,"22km S of Trona, CA",earthquake,0.35,0.91,0.227,25,automatic,ci,ci
2019-07-08T08:07:38.290Z,35.6908333,-117.5516667,0.27,2.89,ml,16,140,0.1271,0.37,ci,ci38484559,2019-07-08T08:11:50.136Z,"14km NE of Ridgecrest, CA",earthquake,0.75,31.61,0.267,24,automatic,ci,ci
2019-07-08T07:52:28.120Z,36.0525,-117.8515,1.51,2.78,ml,23,76,0.05467,0.13,ci,ci38484479,2019-07-08T08:03:14.380Z,"9km E of Coso Junction, CA",earthquake,0.24,0.35,0.223,25,automatic,ci,ci
2019-07-08T07:42:20.920Z,35.638,-117.4445,6.42,2.59,ml,27,68,0.05337,0.12,ci,ci38484367,2019-07-08T07:53:34.350Z,"15km SSW of Searles Valley, CA",earthquake,0.23,0.55,0.14,25,automatic,ci,ci
2019-07-08T07:31:58.410Z,36.1580009,-117.8755035,2.62,3.54,ml,54,51,0.04366,0.19,ci,ci38484311,2019-08-06T13:31:47.040Z,"14km NNE of Coso Junction, CA",earthquake,0.21,0.42,0.249,24,reviewed,ci,ci
2019-07-08T07:28:32.090Z,35.6833333,-117.4898333,8.4,2.59,ml,30,64,0.09921,0.29,ci,ci38484295,2019-07-08T18:30:55.066Z,"12km SW of Searles Valley, CA",earthquake,0.52,1.49,0.125,25,automatic,ci,ci
2019-07-08T07:18:34.640Z,35.5458336,-117.3785019,2.02,3.4,ml,57,50,0.02375,0.21,ci,ci38484231,2019-08-08T09:57:19.040Z,"24km S of Trona, CA",earthquake,0.22,0.3,0.239,24,automatic,ci,ci
2019-07-08T06:47:20.570Z,35.893,-117.7263333,2.38,2.67,ml,28,36,0.08989,0.17,ci,ci38483999,2019-07-08T07:02:50.858Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.39,0.094,25,automatic,ci,ci
2019-07-08T06:45:16.620Z,35.7290001,-117.5674973,6.24,3.15,ml,55,44,0.1534,0.15,ci,ci38483983,2019-08-08T12:31:21.040Z,"15km WSW of Searles Valley, CA",earthquake,0.17,0.72,0.25,17,reviewed,ci,ci
2019-07-08T06:18:08.290Z,35.9613342,-117.2756653,0.41,3.04,ml,44,45,0.07051,0.2,ci,ci38483743,2019-08-08T10:39:19.040Z,"24km NNE of Trona, CA",earthquake,0.23,0.74,0.182,24,reviewed,ci,ci
2019-07-08T06:15:04.200Z,35.1355,-95.33833333,10.44,2.83,ml,43,105,0.8530326059,0.17,ok,ok2019nfyy,2019-08-05T09:12:34.040Z,"2km E of Quinton, Oklahoma",earthquake,,2.9,0.23,8,reviewed,ok,ok
2019-07-08T06:10:21.030Z,36.166,-117.875,2.68,2.51,ml,19,57,0.051,0.21,ci,ci38483671,2019-07-08T06:14:09.926Z,"15km NNE of Coso Junction, CA",earthquake,0.41,0.87,0.177,25,automatic,ci,ci
2019-07-08T05:54:05.190Z,35.8720016,-117.7131653,7.88,3.55,ml,51,32,0.07598,0.19,ci,ci38483591,2019-08-08T12:35:32.040Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.55,0.283,18,reviewed,ci,ci
2019-07-08T05:43:10.600Z,35.8715,-117.7208333,0.13,2.72,ml,25,55,0.1106,0.28,ci,ci38483527,2019-07-08T13:06:57.687Z,"18km ESE of Little Lake, CA",earthquake,0.38,31.61,0.159,25,automatic,ci,ci
2019-07-08T05:24:16.760Z,35.9496651,-117.7223358,2.05,3.19,ml,49,60,0.07737,0.15,ci,ci38483383,2019-08-08T10:48:26.040Z,"17km E of Little Lake, CA",earthquake,0.18,0.38,0.3,24,reviewed,ci,ci
2019-07-08T05:18:54.440Z,35.914,-117.7386667,2.64,2.68,ml,28,37,0.07321,0.2,ci,ci38483343,2019-07-08T05:29:39.840Z,"15km E of Little Lake, CA",earthquake,0.27,0.53,0.197,26,automatic,ci,ci
2019-07-08T05:15:02.760Z,35.6763344,-117.5473328,3.95,3.09,ml,52,59,0.1133,0.14,ci,ci38483327,2019-08-19T13:40:45.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.15,0.56,0.198,20,reviewed,ci,ci
2019-07-08T05:13:38.180Z,35.8921667,-117.73,1.85,2.51,ml,24,35,0.08811,0.13,ci,ci38483303,2019-07-08T05:24:30.720Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.32,0.152,25,automatic,ci,ci
2019-07-08T05:02:10.470Z,35.8714981,-117.7228317,6.27,3.13,ml,43,49,0.0715,0.17,ci,ci38483215,2019-08-08T10:32:24.040Z,"18km ESE of Little Lake, CA",earthquake,0.22,0.63,0.384,21,reviewed,ci,ci
2019-07-08T04:59:54.530Z,35.9586667,-117.2846667,5.03,2.82,ml,23,86,0.06758,0.22,ci,ci38483199,2019-07-08T05:55:26.905Z,"23km NNE of Trona, CA",earthquake,0.37,1.48,0.161,25,automatic,ci,ci
2019-07-08T04:53:58.400Z,36.1178333,-117.8858333,-0.07,2.5,ml,22,58,0.02508,0.19,ci,ci38483151,2019-07-08T04:57:55.023Z,"10km NE of Coso Junction, CA",earthquake,0.37,31.61,0.211,25,automatic,ci,ci
2019-07-08T04:49:48.160Z,35.6445,-117.4226667,5.02,2.83,ml,32,69,0.06623,0.12,ci,ci38483119,2019-07-08T05:00:57.910Z,"14km S of Searles Valley, CA",earthquake,0.21,0.53,0.136,25,automatic,ci,ci
2019-07-08T04:43:16.140Z,36.0208333,-117.8468333,1.89,2.56,ml,22,65,0.03766,0.15,ci,ci38483087,2019-07-08T04:53:49.460Z,"10km ESE of Coso Junction, CA",earthquake,0.25,0.39,0.19,26,automatic,ci,ci
2019-07-08T04:39:49.310Z,36.1258333,-117.8641667,3.77,2.82,ml,24,95,0.01116,0.17,ci,ci38483063,2019-07-08T04:50:44.930Z,"12km NE of Coso Junction, CA",earthquake,0.36,0.5,0.144,25,automatic,ci,ci
2019-07-08T04:29:09.650Z,36.1176667,-117.8831667,5.65,2.69,ml,23,57,0.02292,0.16,ci,ci38482983,2019-07-08T04:39:57.680Z,"10km NE of Coso Junction, CA",earthquake,0.33,0.63,0.187,25,automatic,ci,ci
2019-07-08T04:03:07.860Z,35.6078339,-117.3874969,2.33,3.01,ml,46,30,0.0645,0.2,ci,ci38482775,2019-07-31T02:48:29.040Z,"17km S of Trona, CA",earthquake,0.22,0.44,0.282,24,reviewed,ci,ci
2019-07-08T03:54:14.460Z,36.113,-117.8786667,5.31,2.73,ml,25,56,0.01981,0.15,ci,ci38482695,2019-07-08T04:05:03.700Z,"10km NE of Coso Junction, CA",earthquake,0.28,0.57,0.167,25,automatic,ci,ci
2019-07-08T03:52:01.810Z,35.6591667,-117.527,1.32,2.58,ml,25,80,0.08969,0.17,ci,ci38482671,2019-07-08T04:02:58.540Z,"14km ENE of Ridgecrest, CA",earthquake,0.27,0.58,0.167,27,automatic,ci,ci
2019-07-08T03:51:36.220Z,35.9001667,-117.6995,2.09,2.58,ml,27,52,0.08695,0.17,ci,ci38482663,2019-07-08T04:02:39.860Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.42,0.128,25,automatic,ci,ci
2019-07-08T03:37:02.590Z,35.7158333,-117.5283333,1.84,2.5,ml,27,60,0.1145,0.19,ci,ci38482543,2019-07-08T03:48:17.620Z,"13km WSW of Searles Valley, CA",earthquake,0.31,0.58,0.11,25,automatic,ci,ci
2019-07-08T03:15:15.010Z,35.3745,-117.8428333,3.01,2.67,ml,37,39,0.1069,0.16,ci,ci38482383,2019-07-08T04:44:39.879Z,"19km W of Johannesburg, CA",earthquake,0.21,0.99,0.195,25,automatic,ci,ci
2019-07-08T03:12:26.650Z,35.6650009,-117.503334,7.29,3.11,ml,56,63,0.0852,0.15,ci,ci38482375,2019-07-31T02:49:59.040Z,"14km SW of Searles Valley, CA",earthquake,0.18,0.84,0.297,20,reviewed,ci,ci
2019-07-08T02:46:22.330Z,35.8875,-117.7305,3.45,2.68,ml,26,40,0.08358,0.15,ci,ci38482207,2019-07-08T02:57:29.690Z,"17km ESE of Little Lake, CA",earthquake,0.21,0.74,0.153,25,automatic,ci,ci
2019-07-08T02:42:29.080Z,35.6701667,-117.4961667,6.91,2.64,ml,26,84,0.08795,0.26,ci,ci38482167,2019-07-08T02:46:32.853Z,"14km SW of Searles Valley, CA",earthquake,0.45,1.17,0.123,25,automatic,ci,ci
2019-07-08T02:41:10.490Z,41.1244,-116.5991,8.5,3.6,ml,12,141.72,0.193,0.1245,nn,nn00692858,2019-07-09T02:42:09.490Z,"60km NNE of Battle Mountain, Nevada",earthquake,,3.1,0.16,9,reviewed,nn,nn
2019-07-08T02:24:15.680Z,35.7313333,-117.5435,6.89,2.81,ml,31,59,0.09499,0.18,ci,ci38482047,2019-07-08T02:35:10.280Z,"13km WSW of Searles Valley, CA",earthquake,0.28,0.84,0.18,25,automatic,ci,ci
2019-07-08T01:57:20.300Z,35.8883333,-117.7296667,2.31,2.54,ml,24,53,0.08459,0.18,ci,ci38481863,2019-07-08T02:08:36.890Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.42,0.18,25,automatic,ci,ci
2019-07-08T01:38:21.110Z,36.108,-117.8746667,5.18,2.78,ml,20,64,0.01867,0.17,ci,ci38481743,2019-07-08T01:42:07.213Z,"10km NE of Coso Junction, CA",earthquake,0.35,0.61,0.165,21,automatic,ci,ci
2019-07-08T01:36:58.200Z,36.1124992,-117.8828354,1.93,3.76,mw,51,54,0.02321,0.15,ci,ci38481735,2019-07-23T05:12:45.408Z,"10km NE of Coso Junction, CA",earthquake,0.2,0.36,,4,reviewed,ci,ci
2019-07-08T00:29:31.480Z,35.5765,-117.369,0.17,2.76,ml,30,74,0.05157,0.21,ci,ci38481279,2019-07-08T00:40:12.710Z,"21km S of Trona, CA",earthquake,0.33,31.61,0.131,25,automatic,ci,ci
2019-07-08T00:13:25.840Z,35.8301659,-117.6648331,4.28,3.01,ml,53,26,0.05657,0.16,ci,ci38481167,2019-08-16T03:12:29.040Z,"23km N of Ridgecrest, CA",earthquake,0.17,0.43,0.256,21,reviewed,ci,ci
2019-07-07T23:45:25.600Z,35.6735001,-117.489502,2.61,3.2,ml,27,86,0.08961,0.18,ci,ci38480975,2019-08-16T03:10:35.040Z,"13km SW of Searles Valley, CA",earthquake,0.29,0.6,0.222,26,reviewed,ci,ci
2019-07-07T23:44:57.600Z,35.5563316,-117.3844986,7.8,3.41,ml,63,27,0.03529,0.2,ci,ci38480967,2019-08-16T03:07:51.040Z,"23km S of Trona, CA",earthquake,0.19,0.52,0.268,20,reviewed,ci,ci
2019-07-07T23:36:56.970Z,35.8284988,-117.6713333,4,3.93,mw,59,24,0.06133,0.18,ci,ci38480919,2019-08-16T03:02:37.040Z,"23km N of Ridgecrest, CA",earthquake,0.16,0.47,,4,reviewed,ci,ci
2019-07-07T23:33:28.360Z,35.6848333,-117.541,9.65,2.52,ml,27,64,0.1173,0.16,ci,ci38480855,2019-07-07T23:44:24.300Z,"14km ENE of Ridgecrest, CA",earthquake,0.26,0.68,0.091,25,automatic,ci,ci
2019-07-07T23:21:35.660Z,35.8705,-117.7098333,6.95,2.73,ml,22,67,0.07629,0.14,ci,ci38480775,2019-07-07T23:25:28.469Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.53,0.166,25,automatic,ci,ci
2019-07-07T23:12:39.981Z,47.4218,-114.6488,5,3.1,ml,,70,0.183,0.66,us,us70004ecq,2019-08-16T03:04:27.040Z,"18km ESE of Plains, Montana",earthquake,4.1,2,0.053,46,reviewed,us,us
2019-07-07T23:02:24.450Z,35.5458336,-117.409668,2.31,2.98,ml,50,48,0.0423,0.2,ci,ci38480631,2019-07-21T01:56:52.040Z,"24km S of Trona, CA",earthquake,0.22,0.38,0.27,23,reviewed,ci,ci
2019-07-07T22:52:52.870Z,35.6414986,-117.5533371,7.12,3.38,ml,51,59,0.09234,0.15,ci,ci38480559,2019-08-07T23:07:03.040Z,"11km ENE of Ridgecrest, CA",earthquake,0.18,0.69,0.232,18,reviewed,ci,ci
2019-07-07T22:42:47.350Z,35.6068333,-117.46,2.05,2.5,ml,28,66,0.02037,0.18,ci,ci38480519,2019-07-07T23:05:51.548Z,"19km SSW of Searles Valley, CA",earthquake,0.28,0.57,0.18,25,automatic,ci,ci
2019-07-07T22:35:23.510Z,35.8211667,-117.6583333,5.89,2.8,ml,26,56,0.08751,0.2,ci,ci38480463,2019-07-07T22:46:17.720Z,"22km N of Ridgecrest, CA",earthquake,0.28,1.15,0.147,26,automatic,ci,ci
2019-07-07T22:33:21.380Z,35.6838341,-117.5309982,1.15,3.26,ml,58,60,0.1121,0.13,ci,ci38480447,2019-08-07T22:49:53.040Z,"15km SW of Searles Valley, CA",earthquake,0.18,0.44,0.201,23,reviewed,ci,ci
2019-07-07T22:27:34.470Z,35.9285,-117.6796667,1.6,2.76,ml,26,50,0.06368,0.2,ci,ci38480415,2019-07-07T22:31:23.286Z,"20km E of Little Lake, CA",earthquake,0.26,0.46,0.149,25,automatic,ci,ci
2019-07-07T22:23:08.550Z,35.5725,-117.5185,9.75,2.8,ml,33,37,0.04797,0.16,ci,ci38480391,2019-07-07T22:34:04.990Z,"15km ESE of Ridgecrest, CA",earthquake,0.23,0.51,0.208,25,automatic,ci,ci
2019-07-07T22:07:48.580Z,35.6501667,-117.453,2.87,2.79,ml,31,67,0.06397,0.13,ci,ci38480287,2019-07-07T22:18:45.060Z,"14km SSW of Searles Valley, CA",earthquake,0.24,0.5,0.122,25,automatic,ci,ci
2019-07-07T22:00:51.020Z,35.9416667,-117.6915,1.87,2.83,ml,23,48,0.07312,0.19,ci,ci38480255,2019-07-07T22:11:36.110Z,"19km E of Little Lake, CA",earthquake,0.26,0.5,0.171,25,automatic,ci,ci
2019-07-07T21:41:24.710Z,35.8571667,-117.6875,9.51,2.72,ml,19,49,0.07941,0.22,ci,ci38480127,2019-07-07T21:45:17.908Z,"22km ESE of Little Lake, CA",earthquake,0.41,0.96,0.161,26,automatic,ci,ci
2019-07-07T21:41:11.230Z,35.948,-117.7255,1.61,2.52,ml,28,43,0.07482,0.16,ci,ci38480119,2019-07-07T21:52:13.410Z,"16km E of Little Lake, CA",earthquake,0.21,0.38,0.285,26,automatic,ci,ci
2019-07-07T21:20:51.450Z,35.939,-117.691,2.38,2.74,ml,24,60,0.07254,0.19,ci,ci38479991,2019-07-07T21:24:46.384Z,"19km E of Little Lake, CA",earthquake,0.26,0.53,0.106,25,automatic,ci,ci
2019-07-07T21:15:29.560Z,35.947834,-117.6918335,1.42,3.79,mw,50,36,0.07414,0.18,ci,ci38479967,2019-08-14T23:00:06.040Z,"19km E of Little Lake, CA",earthquake,0.18,0.34,,4,reviewed,ci,ci
2019-07-07T21:05:16.840Z,35.0503333,-118.9268333,6.39,2.75,ml,50,47,0.1101,0.29,ci,ci38479911,2019-07-07T22:55:51.358Z,"12km N of Grapevine, CA",earthquake,0.36,1.45,0.153,26,automatic,ci,ci
2019-07-07T21:02:51.730Z,35.7753334,-117.6011658,7.87,3.45,ml,50,53,0.04043,0.19,ci,ci38479903,2019-08-14T23:01:05.040Z,"18km W of Searles Valley, CA",earthquake,0.19,0.57,0.259,18,reviewed,ci,ci
2019-07-07T20:46:41.240Z,35.8149986,-117.5978317,7.54,3.25,ml,47,43,0.0007847,0.26,ci,ci38479783,2019-08-17T16:19:51.040Z,"18km WNW of Searles Valley, CA",earthquake,0.23,0.68,0.176,18,reviewed,ci,ci
2019-07-07T20:46:12.220Z,35.5905,-117.3798333,4.13,2.68,ml,16,137,0.06659,0.16,ci,ci38479775,2019-07-08T00:24:07.793Z,"19km S of Trona, CA",earthquake,0.49,0.87,0.261,117,reviewed,ci,ci
2019-07-07T20:30:36.090Z,35.6393333,-117.4671667,2.55,2.65,ml,31,65,0.05287,0.24,ci,ci38479655,2019-07-07T20:41:05.220Z,"15km SSW of Searles Valley, CA",earthquake,0.36,0.74,0.146,25,automatic,ci,ci
2019-07-07T20:14:01.250Z,35.9031667,-117.702,1.8,2.52,ml,27,44,0.08765,0.16,ci,ci38479511,2019-07-07T20:24:46.500Z,"19km ESE of Little Lake, CA",earthquake,0.21,0.43,0.155,25,automatic,ci,ci
2019-07-07T20:09:08.130Z,35.795,-117.6278333,2.69,2.55,ml,25,56,0.03219,0.16,ci,ci38479439,2019-07-07T20:19:36.750Z,"20km NNE of Ridgecrest, CA",earthquake,0.25,0.37,0.166,26,automatic,ci,ci
